Episode,Score,Duration
3214,270,2.962
3215,140,2.296
3216,280,2.685
3217,200,2.146
3218,250,2.989
3219,210,2.273
3220,280,3.447
3221,190,2.989
3222,290,3.037
3223,300,3.661
3224,310,2.118
3225,300,3.002
3226,280,2.693
3227,300,2.667
3228,290,2.663
3229,520,5.114
3230,330,3.019
3231,300,2.718
3232,300,3.54
3233,180,1.951
3234,290,3.028
3235,310,2.972
3236,350,3.059
3237,260,2.334
3238,300,2.294
3239,310,2.821
3240,370,3.295
3241,220,2.69
3242,190,2.352
3243,440,3.434
3244,260,2.736
3245,510,3.452
3246,280,2.232
3247,220,3.038
3248,290,2.655
3249,280,3.115
3250,430,3.629
3251,300,3.421
3252,280,2.917
3253,520,4.299
3254,250,2.41
3255,240,3.029
3256,300,3.4
3257,290,2.706
3258,240,2.104
3259,320,3.363
3260,200,3.035
3261,280,3.061
3262,250,2.656
3263,240,2.974
3264,280,2.89
3265,210,1.895
3266,160,2.221
3267,210,1.977
3268,330,3.659
3269,270,2.574
3270,290,2.708
3271,360,2.689
3272,190,2.272
3273,220,3.067
3274,240,2.877
3275,600,3.966
3276,190,2.278
3277,270,3.041
3278,200,2.826
3279,230,3.01
3280,280,2.972
3281,580,3.629
3282,280,2.712
3283,190,2.267
3284,300,3.424
3285,260,2.929
3286,340,2.705
3287,210,2.943
3288,290,2.989
3289,690,3.594
3290,300,2.859
3291,230,2.917
3292,290,2.977
3293,300,3.392
3294,290,3.016
3295,530,3.509
3296,300,3.406
3297,210,2.953
3298,320,2.709
3299,190,2.364
3300,290,2.724
3301,300,2.798
3302,190,2.276
3303,480,3.265
3304,330,4.027
3305,230,2.918
3306,360,2.877
3307,310,3.383
3308,310,3.472
3309,300,3.653
3310,670,4.117
3311,290,2.661
3312,260,2.293
3313,380,4.997
3314,760,4.311
3315,360,5.136
3316,280,2.698
3317,260,2.867
3318,280,2.806
3319,290,2.675
3320,300,3.687
3321,230,2.944
3322,290,3.018
3323,190,1.97
3324,320,4.092
3325,490,4.242
3326,330,2.875
3327,300,2.68
3328,280,3.3
3329,290,2.855
3330,740,7.312
3331,210,1.98
3332,290,2.994
3333,300,3.376
3334,300,3.566
3335,360,3.676
3336,230,3.014
3337,280,2.989
3338,280,2.372
3339,240,2.986
3340,190,2.269
3341,190,2.991
3342,280,2.471
3343,290,3.423
3344,240,3.614
3345,290,3.428
3346,240,3.275
3347,630,3.607
3348,300,3.02
3349,330,3.067
3350,300,2.995
3351,200,2.188
3352,260,3.175
3353,150,2.214
3354,320,3.54
3355,290,3.029
3356,300,3.928
3357,410,3.355
3358,240,2.988
3359,220,2.209
3360,220,3.505
3361,450,4.883
3362,350,3.783
3363,140,2.214
3364,160,2.953
3365,460,2.958
3366,190,3.012
3367,280,2.568
3368,290,3.503
3369,290,3.396
3370,320,4.067
3371,510,3.847
3372,310,3.374
3373,290,2.893
3374,300,3.054
3375,180,2.235
3376,540,4.764
3377,260,2.982
3378,870,7.376
3379,290,2.539
3380,210,3.025
3381,260,2.999
3382,140,1.974
3383,280,2.659
3384,250,3.403
3385,200,3.327
3386,280,2.752
3387,230,1.844
3388,210,2.19
3389,290,2.773
3390,790,5.351
3391,250,2.479
3392,290,3.402
3393,330,3.383
3394,220,2.286
3395,310,3.405
3396,290,2.656
3397,280,2.329
3398,170,2.243
3399,230,2.82
3400,310,2.605
3401,330,2.557
3402,180,2.084
3403,290,2.679
3404,230,2.982
3405,350,2.761
3406,290,2.594
3407,200,3.031
3408,400,4.154
3409,360,2.679
3410,330,3.05
3411,220,3.033
3412,330,3.819
3413,280,3.727
3414,320,2.645
3415,150,2.24
3416,310,2.731
3417,140,2.097
3418,310,4.139
3419,290,2.991
3420,200,3.012
3421,310,3.424
3422,160,1.978
3423,170,2.996
3424,300,3.462
3425,320,3.637
3426,620,4.277
3427,330,3.426
3428,310,3.698
3429,260,3.024
3430,310,3.665
3431,200,2.216
3432,300,2.74
3433,300,2.432
3434,320,4.138
3435,150,2.234
3436,310,2.69
3437,290,3.717
3438,320,3.026
3439,350,2.961
3440,300,3.876
3441,300,2.818
3442,230,3.009
3443,300,3.461
3444,300,3.53
3445,350,2.599
3446,190,2.333
3447,170,2.25
3448,290,2.666
3449,310,2.707
3450,220,1.791
3451,630,4.148
3452,300,2.869
3453,960,4.906
3454,280,3.368
3455,290,3.644
3456,210,2.665
3457,270,3.024
3458,290,3.425
3459,190,2.708
3460,170,2.219
3461,220,2.692
3462,270,2.968
3463,230,3.742
3464,290,3.001
3465,280,3.356
3466,310,3.421
3467,300,2.638
3468,290,2.701
3469,300,3.788
3470,150,2.291
3471,300,3.335
3472,260,2.991
3473,300,3.075
3474,200,2.274
3475,200,3.032
3476,190,3.696
3477,980,7.151
3478,340,2.733
3479,170,2.963
3480,290,3.725
3481,280,2.78
3482,180,2.179
3483,310,4.066
3484,200,2.299
3485,290,2.928
3486,360,3.013
3487,260,2.764
3488,270,3.351
3489,290,2.633
3490,270,3.115
3491,330,3.459
3492,290,3.417
3493,250,3.003
3494,300,3.229
3495,240,2.412
3496,300,2.97
3497,220,2.428
3498,220,3.064
3499,190,2.33
3500,570,4.344
3501,320,2.588
3502,180,2.248
3503,200,2.3
3504,280,3.399
3505,290,3.369
3506,300,2.892
3507,340,3.054
3508,280,2.654
3509,560,3.031
3510,730,3.534
3511,270,2.835
3512,150,2.933
3513,200,2.909
3514,410,3.636
3515,300,2.928
3516,150,3.02
3517,230,2.415
3518,300,3.261
3519,220,2.679
3520,220,3.037
3521,150,2.35
3522,300,3.648
3523,210,2.246
3524,320,3.362
3525,290,2.68
3526,290,2.949
3527,290,2.936
3528,200,2.856
3529,290,4.8
3530,330,4.3
3531,330,4.113
3532,320,4.198
3533,150,2.135
3534,290,3.401
3535,290,3.393
3536,200,2.273
3537,210,2.414
3538,220,2.235
3539,310,2.668
3540,310,3.601
3541,200,2.279
3542,200,2.933
3543,220,2.228
3544,150,2.233
3545,170,2.961
3546,300,3.506
3547,150,2.974
3548,330,2.524
3549,290,2.627
3550,290,2.622
3551,400,2.594
3552,240,3.031
3553,200,2.963
3554,750,5.203
3555,260,2.67
3556,190,2.989
3557,300,3.202
3558,250,2.528
3559,220,2.7
3560,290,3.299
3561,300,3.398
3562,270,2.786
3563,310,3.421
3564,250,2.464
3565,210,2.206
3566,160,2.257
3567,150,2.176
3568,250,3.182
3569,250,2.24
3570,200,2.941
3571,270,3.211
3572,290,3.5
3573,200,2.232
3574,280,3.513
3575,290,2.991
3576,310,3.54
3577,250,4.338
3578,310,2.721
3579,170,2.341
3580,170,1.953
3581,240,2.277
3582,430,3.642
3583,180,2.173
3584,290,3.676
3585,300,3.723
3586,260,2.801
3587,360,3.726
3588,280,2.248
3589,250,2.538
3590,270,2.805
3591,410,2.71
3592,200,2.985
3593,290,2.937
3594,320,3.764
3595,150,2.24
3596,190,2.188
3597,150,2.163
3598,580,3.907
3599,360,2.675
3600,290,3.417
3601,230,3.569
3602,300,3.432
3603,300,3.243
3604,250,2.647
3605,290,4.141
3606,290,2.859
3607,290,3.359
3608,260,2.23
3609,340,3.095
3610,260,2.534
3611,160,2.02
3612,280,2.608
3613,300,2.892
3614,790,5.196
3615,310,3.249
3616,300,2.854
3617,640,4.348
3618,280,3.407
3619,200,3.109
3620,160,1.958
3621,160,2.253
3622,290,3.508
3623,300,3.076
3624,210,2.447
3625,280,2.345
3626,670,3.777
3627,290,3.07
3628,290,3.405
3629,340,3.081
3630,730,5.054
3631,270,2.719
3632,240,2.43
3633,200,3.039
3634,160,3.025
3635,280,3.313
3636,230,2.133
3637,290,2.883
3638,260,3.171
3639,300,4.116
3640,160,2.175
3641,160,2.186
3642,300,2.748
3643,480,3.972
3644,420,2.63
3645,220,3.589
3646,350,4.379
3647,300,3.33
3648,290,3.1
3649,230,3.059
3650,220,2.053
3651,210,2.229
3652,310,3.808
3653,290,2.609
3654,300,2.98
3655,270,3.305
3656,180,2.046
3657,300,2.928
3658,310,2.918
3659,210,2.966
3660,250,3.891
3661,330,3.553
3662,310,3.351
3663,710,3.473
3664,290,3.731
3665,300,3.845
3666,150,2.284
3667,630,3.806
3668,300,3.551
3669,290,3.381
3670,210,3.029
3671,600,4.107
3672,150,2.02
3673,220,2.98
3674,250,2.949
3675,310,3.188
3676,290,3.582
3677,610,4.618
3678,300,2.76
3679,300,3.434
3680,300,3.453
3681,270,3.187
3682,300,3.292
3683,240,2.836
3684,300,3.366
3685,250,3.897
3686,290,3.751
3687,280,2.596
3688,140,2.161
3689,300,3.374
3690,240,2.219
3691,330,3.755
3692,420,2.566
3693,270,2.978
3694,290,3.853
3695,290,3.358
3696,190,2.241
3697,330,3.044
3698,310,3.709
3699,260,3.062
3700,240,1.986
3701,300,3.386
3702,320,3.458
3703,190,2.987
3704,290,3.741
3705,360,3.384
3706,230,2.204
3707,620,3.749
3708,180,3.005
3709,250,3.22
3710,210,2.209
3711,300,3.804
3712,260,2.661
3713,210,2.33
3714,200,2.998
3715,310,3.395
3716,300,3.146
3717,290,3.456
3718,300,2.648
3719,200,2.646
3720,280,3.013
3721,670,3.77
3722,310,2.624
3723,250,2.65
3724,290,3.296
3725,150,2.26
3726,290,4.282
3727,300,2.704
3728,170,2.22
3729,310,3.749
3730,250,2.919
3731,410,3.069
3732,190,3.174
3733,150,2.224
3734,320,4.187
3735,240,2.991
3736,290,2.634
3737,290,2.608
3738,290,3.024
3739,270,2.009
3740,190,1.934
3741,290,3.503
3742,310,3.536
3743,410,2.576
3744,290,3.214
3745,200,2.967
3746,190,2.257
3747,200,2.848
3748,300,2.993
3749,260,2.485
3750,160,2.224
3751,190,2.286
3752,210,2.444
3753,270,2.45
3754,290,4.119
3755,290,2.813
3756,210,2.209
3757,290,2.687
3758,300,3.013
3759,290,2.994
3760,290,2.908
3761,300,2.659
3762,300,2.886
3763,290,3.684
3764,290,3.017
3765,210,2.095
3766,310,3.052
3767,160,2.237
3768,300,3.489
3769,310,3.946
3770,300,2.726
3771,290,2.665
3772,310,3.77
3773,150,2.274
3774,300,2.178
3775,270,2.947
3776,290,2.95
3777,290,3.676
3778,210,2.991
3779,300,3.006
3780,310,4.74
3781,220,1.896
3782,300,3.03
3783,320,2.367
3784,290,3.584
3785,350,3.351
3786,210,2.183
3787,290,2.817
3788,150,2.263
3789,280,3.684
3790,330,2.839
3791,160,2.23
3792,160,1.911
3793,250,2.866
3794,260,2.701
3795,220,2.763
3796,290,3.439
3797,310,3.038
3798,290,2.649
3799,150,2.235
3800,330,2.963
3801,320,3.058
3802,270,2.927
3803,250,2.707
3804,200,2.34
3805,290,2.607
3806,320,3.641
3807,170,2.991
3808,200,3.0
3809,300,2.934
3810,280,2.613
3811,290,3.439
3812,290,2.641
3813,310,3.408
3814,530,3.628
3815,280,3.009
3816,570,4.072
3817,310,3.491
3818,280,2.716
3819,300,3.631
3820,250,2.319
3821,200,2.177
3822,280,2.662
3823,240,2.596
3824,240,3.035
3825,310,4.12
3826,240,3.679
3827,220,2.726
3828,290,3.497
3829,290,3.048
3830,210,2.662
3831,300,2.7
3832,280,2.579
3833,220,2.257
3834,290,3.021
3835,230,2.85
3836,260,2.595
3837,340,3.801
3838,200,2.214
3839,560,2.906
3840,270,2.98
3841,270,3.691
3842,270,3.648
3843,290,2.716
3844,200,2.986
3845,150,2.299
3846,150,2.231
3847,280,2.913
3848,570,4.4
3849,280,3.049
3850,220,3.142
3851,160,2.241
3852,290,2.814
3853,210,3.015
3854,600,4.783
3855,310,2.651
3856,240,2.119
3857,190,2.876
3858,240,2.598
3859,250,3.691
3860,290,3.662
3861,310,2.845
3862,210,1.841
3863,290,2.976
3864,300,2.841
3865,330,3.367
3866,280,2.995
3867,190,2.28
3868,250,2.737
3869,180,2.887
3870,220,2.887
3871,300,3.201
3872,300,3.436
3873,310,3.362
3874,320,4.351
3875,240,2.987
3876,150,2.278
3877,350,2.899
3878,250,2.244
3879,150,2.252
3880,220,2.988
3881,250,2.852
3882,150,2.037
3883,230,2.203
3884,150,2.251
3885,290,3.626
3886,320,3.374
3887,290,2.583
3888,170,2.283
3889,300,2.964
3890,320,2.661
3891,150,2.231
3892,190,2.974
3893,150,2.253
3894,250,4.139
3895,300,2.953
3896,310,3.276
3897,290,3.364
3898,310,3.603
3899,310,3.73
3900,320,3.654
3901,160,2.285
3902,290,3.1
3903,210,2.396
3904,300,3.349
3905,200,2.108
3906,580,3.631
3907,170,2.887
3908,200,2.245
3909,650,4.573
3910,300,2.713
3911,270,3.022
3912,290,2.016
3913,300,4.2
3914,250,2.967
3915,280,2.745
3916,190,2.009
3917,290,2.72
3918,290,2.518
3919,310,3.126
3920,140,2.248
3921,330,2.712
3922,280,2.591
3923,270,3.88
3924,310,3.378
3925,140,2.781
3926,250,2.772
3927,590,3.364
3928,330,3.436
3929,150,2.241
3930,240,3.165
3931,300,2.954
3932,350,3.974
3933,410,2.576
3934,200,2.839
3935,150,2.266
3936,240,3.0
3937,830,5.456
3938,180,2.209
3939,810,7.315
3940,170,2.304
3941,310,2.601
3942,150,2.265
3943,310,3.658
3944,390,3.73
3945,150,2.26
3946,290,2.983
3947,200,2.217
3948,300,3.776
3949,150,2.277
3950,290,2.959
3951,290,4.008
3952,280,1.946
3953,210,2.005
3954,230,2.989
3955,280,2.675
3956,290,2.679
3957,350,3.727
3958,300,3.133
3959,270,2.43
3960,330,3.279
3961,300,3.016
3962,280,3.03
3963,280,2.964
3964,270,2.203
3965,300,2.934
3966,320,3.396
3967,300,3.018
3968,300,3.884
3969,210,2.263
3970,150,2.232
3971,310,3.642
3972,230,1.913
3973,310,2.985
3974,150,2.238
3975,290,3.036
3976,240,3.577
3977,190,2.866
3978,290,4.886
3979,220,1.994
3980,220,1.993
3981,260,3.017
3982,300,3.397
3983,350,3.326
3984,620,4.785
3985,520,3.346
3986,290,3.584
3987,290,3.282
3988,280,2.987
3989,250,2.577
3990,330,5.234
3991,290,3.139
3992,250,3.57
3993,290,2.624
3994,210,2.018
3995,290,2.624
3996,300,4.099
3997,330,3.259
3998,660,4.545
3999,300,3.104
4000,300,4.097
4001,220,2.294
4002,340,2.999
4003,310,3.454
4004,270,2.871
4005,150,2.305
4006,370,3.479
4007,310,3.324
4008,240,3.164
4009,150,2.235
4010,310,3.426
4011,200,2.365
4012,300,2.825
4013,210,2.447
4014,560,4.792
4015,150,2.201
4016,210,2.208
4017,290,3.532
4018,290,3.096
4019,170,2.28
4020,250,3.131
4021,300,3.689
4022,160,2.256
4023,290,2.852
4024,540,4.481
4025,660,5.019
4026,280,2.977
4027,620,4.114
4028,180,2.237
4029,160,2.234
4030,250,2.663
4031,240,2.962
4032,190,3.738
4033,520,2.909
4034,270,3.204
4035,280,2.751
4036,260,3.147
4037,210,2.254
4038,450,2.678
4039,320,2.936
4040,290,2.641
4041,310,3.649
4042,260,2.816
4043,290,3.4
4044,170,2.247
4045,310,2.742
4046,190,2.285
4047,290,2.93
4048,310,3.07
4049,300,3.473
4050,300,2.69
4051,230,2.182
4052,220,3.735
4053,300,2.964
4054,180,2.963
4055,160,2.279
4056,290,2.971
4057,300,3.033
4058,300,2.632
4059,220,2.225
4060,310,3.461
4061,320,3.689
4062,190,2.196
4063,300,3.513
4064,140,2.264
4065,280,2.553
4066,150,3.036
4067,300,3.803
4068,290,3.282
4069,220,2.99
4070,220,2.407
4071,240,1.842
4072,300,3.323
4073,200,2.271
4074,210,2.881
4075,290,3.28
4076,290,3.029
4077,420,4.467
4078,290,2.875
4079,300,3.702
4080,270,2.643
4081,290,2.977
4082,240,2.841
4083,300,3.421
4084,320,3.723
4085,240,2.373
4086,290,2.689
4087,390,2.823
4088,300,2.922
4089,660,4.812
4090,320,2.501
4091,150,1.974
4092,300,3.514
4093,150,2.226
4094,270,3.719
4095,550,2.797
4096,310,3.696
4097,320,3.8
4098,500,4.326
4099,230,2.251
4100,290,3.428
4101,290,3.404
4102,290,2.705
4103,240,3.105
4104,150,2.034
4105,300,3.467
4106,280,3.342
4107,160,2.252
4108,260,3.707
4109,220,2.983
4110,320,2.911
4111,270,3.126
4112,160,2.205
4113,240,3.182
4114,350,2.966
4115,210,3.537
4116,240,2.439
4117,270,2.916
4118,300,3.101
4119,250,2.145
4120,290,2.79
4121,160,2.236
4122,310,3.447
4123,280,2.96
4124,350,2.968
4125,190,2.295
4126,310,3.379
4127,190,2.262
4128,400,2.457
4129,300,2.387
4130,610,4.493
4131,550,3.608
4132,150,2.244
4133,240,2.989
4134,290,2.688
4135,290,2.585
4136,170,2.286
4137,340,3.491
4138,280,2.972
4139,230,2.236
4140,300,3.308
4141,290,2.645
4142,200,2.91
4143,250,3.156
4144,230,2.941
4145,290,3.07
4146,510,3.685
4147,170,2.25
4148,280,2.521
4149,200,2.348
4150,160,2.237
4151,290,2.771
4152,270,3.293
4153,180,2.432
4154,250,2.941
4155,260,2.78
4156,320,2.193
4157,140,2.286
4158,290,3.011
4159,260,2.637
4160,300,2.626
4161,500,4.101
4162,470,3.285
4163,450,3.521
4164,280,2.93
4165,310,4.188
4166,160,3.07
4167,740,4.262
4168,270,2.99
4169,180,2.167
4170,540,2.535
4171,540,3.458
4172,310,3.258
4173,220,2.444
4174,310,3.621
4175,250,2.949
4176,160,2.267
4177,170,2.255
4178,240,2.503
4179,270,3.075
4180,160,2.203
4181,260,2.846
4182,290,2.594
4183,150,2.294
4184,280,2.986
4185,150,2.223
4186,180,2.214
4187,210,2.229
4188,280,3.01
4189,270,2.631
4190,270,2.917
4191,320,2.954
4192,300,3.743
4193,310,2.798
4194,150,1.927
4195,300,2.924
4196,150,2.144
4197,390,4.39
4198,290,3.759
4199,290,2.967
4200,390,3.713
4201,150,2.246
4202,270,3.034
4203,270,3.654
4204,220,2.174
4205,220,2.245
4206,280,2.763
4207,340,3.405
4208,310,3.369
4209,240,2.715
4210,460,3.001
4211,360,2.903
4212,160,2.208
4213,310,3.304
4214,230,2.607
4215,300,3.222
4216,190,2.369
4217,290,3.484
4218,160,1.982
4219,300,3.818
4220,150,2.229
4221,250,2.607
4222,150,2.178
4223,300,2.978
4224,230,3.696
4225,310,3.349
4226,200,2.379
4227,400,2.597
4228,550,3.315
4229,200,2.185
4230,220,2.459
4231,290,3.001
4232,150,2.283
4233,300,2.927
4234,300,3.092
4235,300,3.45
4236,300,2.628
4237,290,3.418
4238,290,2.869
4239,270,4.463
4240,310,3.261
4241,150,2.264
4242,280,2.755
4243,290,3.034
4244,140,2.264
4245,290,3.699
4246,160,2.276
4247,210,2.202
4248,290,2.749
4249,290,3.267
4250,340,3.76
4251,260,2.3
4252,520,3.53
4253,290,2.856
4254,320,2.948
4255,200,2.351
4256,300,3.631
4257,220,2.238
4258,300,2.922
4259,270,2.962
4260,150,2.886
4261,320,3.679
4262,220,2.992
4263,390,3.639
4264,550,3.535
4265,190,2.01
4266,300,2.843
4267,160,2.995
4268,250,2.65
4269,150,2.251
4270,300,3.018
4271,660,4.045
4272,220,2.254
4273,250,4.466
4274,200,2.338
4275,290,3.383
4276,240,2.979
4277,310,3.47
4278,180,2.175
4279,340,2.569
4280,290,2.613
4281,180,2.23
4282,300,3.704
4283,300,3.028
4284,240,3.02
4285,210,2.372
4286,770,5.925
4287,190,2.322
4288,210,2.268
4289,540,3.491
4290,180,2.227
4291,580,5.176
4292,200,2.838
4293,230,2.823
4294,160,2.2
4295,330,3.683
4296,270,3.307
4297,290,2.712
4298,200,2.379
4299,260,3.996
4300,290,2.346
4301,310,3.018
4302,240,2.487
4303,280,2.981
4304,300,3.116
4305,270,2.955
4306,150,2.268
4307,300,3.462
4308,290,3.36
4309,200,2.178
4310,290,2.612
4311,310,3.485
4312,280,2.993
4313,170,2.351
4314,190,2.281
4315,260,3.415
4316,290,2.801
4317,290,2.923
4318,170,2.911
4319,300,2.995
4320,470,3.369
4321,240,2.663
4322,220,2.407
4323,300,2.974
4324,290,2.97
4325,160,2.226
4326,280,3.278
4327,220,2.799
4328,150,2.27
4329,320,3.707
4330,300,3.386
4331,320,3.471
4332,150,2.244
4333,280,3.36
4334,310,3.387
4335,300,3.003
4336,240,2.99
4337,180,2.257
4338,350,3.817
4339,410,2.585
4340,260,2.834
4341,200,2.234
4342,170,3.018
4343,310,3.45
4344,220,2.806
4345,240,2.946
4346,320,3.698
4347,150,2.24
4348,270,3.176
4349,200,2.966
4350,230,1.992
4351,320,2.614
4352,170,2.196
4353,320,4.143
4354,250,3.084
4355,650,3.688
4356,240,1.887
4357,280,3.017
4358,640,3.724
4359,330,3.32
4360,300,2.702
4361,300,2.609
4362,160,2.968
4363,310,3.704
4364,200,2.223
4365,200,2.201
4366,150,2.267
4367,390,3.168
4368,300,2.632
4369,160,2.228
4370,290,3.014
4371,290,2.625
4372,330,3.736
4373,290,2.975
4374,230,2.437
4375,310,2.65
4376,190,3.04
4377,210,2.192
4378,260,2.994
4379,240,2.645
4380,650,3.515
4381,300,3.47
4382,290,3.034
4383,300,3.412
4384,190,2.988
4385,170,2.261
4386,290,2.623
4387,290,3.001
4388,280,3.026
4389,310,3.516
4390,150,1.982
4391,290,2.587
4392,310,2.92
4393,340,4.178
4394,270,2.373
4395,220,2.306
4396,150,2.23
4397,310,2.27
4398,320,4.179
4399,200,2.235
4400,300,2.78
4401,160,2.241
4402,790,4.975
4403,150,2.229
4404,300,3.291
4405,320,3.362
4406,150,2.224
4407,200,2.326
4408,170,2.22
4409,290,3.293
4410,160,2.226
4411,300,3.024
4412,260,2.96
4413,190,2.352
4414,280,1.898
4415,390,2.585
4416,280,2.677
4417,330,3.449
4418,290,2.638
4419,150,2.268
4420,290,3.626
4421,350,3.378
4422,300,3.651
4423,180,2.951
4424,280,3.121
4425,270,2.894
4426,150,2.26
4427,350,3.497
4428,160,2.264
4429,250,3.061
4430,280,3.015
4431,250,1.974
4432,670,4.411
4433,290,4.2
4434,290,3.012
4435,150,2.232
4436,320,2.368
4437,310,2.962
4438,290,2.895
4439,290,2.817
4440,430,2.681
4441,170,2.255
4442,210,2.258
4443,300,2.424
4444,150,2.282
4445,290,3.593
4446,220,1.986
4447,300,2.752
4448,320,3.353
4449,890,5.377
4450,260,3.739
4451,300,4.026
4452,310,2.974
4453,200,2.272
4454,180,2.208
4455,160,1.998
4456,300,3.686
4457,320,2.841
4458,170,2.903
4459,290,3.359
4460,210,2.285
4461,220,1.989
4462,290,3.011
4463,240,3.62
4464,150,2.775
4465,600,4.49
4466,300,2.949
4467,330,3.054
4468,280,4.348
4469,210,2.991
4470,150,2.901
4471,230,2.973
4472,170,3.013
4473,250,3.004
4474,300,2.597
4475,280,3.826
4476,320,2.963
4477,260,3.095
4478,300,2.643
4479,290,3.343
4480,160,2.235
4481,240,2.86
4482,160,2.244
4483,210,2.204
4484,470,2.812
4485,300,3.006
4486,220,2.228
4487,290,2.996
4488,300,3.376
4489,150,2.942
4490,160,2.277
4491,320,3.575
4492,280,3.154
4493,180,2.259
4494,290,2.636
4495,230,2.223
4496,320,2.962
4497,200,2.343
4498,150,3.115
4499,290,3.418
4500,190,2.267
4501,290,3.097
4502,190,2.205
4503,320,2.628
4504,290,3.045
4505,290,2.976
4506,610,4.957
4507,290,2.709
4508,500,4.123
4509,180,2.241
4510,160,2.791
4511,250,2.95
4512,260,2.632
4513,250,2.935
4514,260,3.717
4515,150,2.293
4516,150,2.977
4517,220,3.008
4518,290,2.71
4519,260,2.604
4520,170,2.247
4521,810,5.18
4522,390,3.395
4523,250,3.04
4524,250,2.43
4525,310,3.463
4526,150,2.785
4527,340,2.21
4528,380,2.616
4529,300,3.352
4530,290,2.927
4531,330,2.998
4532,300,3.119
4533,280,2.207
4534,290,3.359
4535,220,2.196
4536,570,3.319
4537,290,2.683
4538,310,3.008
4539,140,2.264
4540,330,2.688
4541,300,3.715
4542,290,3.562
4543,290,3.287
4544,150,2.22
4545,290,3.448
4546,610,3.475
4547,190,2.968
4548,300,2.999
4549,630,4.371
4550,290,2.961
4551,310,4.184
4552,250,3.073
4553,730,4.877
4554,180,2.233
4555,270,1.993
4556,290,3.004
4557,340,3.432
4558,220,2.246
4559,290,3.009
4560,240,1.953
4561,150,2.244
4562,320,2.602
4563,560,3.586
4564,160,2.238
4565,180,2.27
4566,210,2.326
4567,260,2.656
4568,330,3.389
4569,150,2.269
4570,700,4.455
4571,280,2.995
4572,280,2.973
4573,300,3.101
4574,510,3.182
4575,150,2.231
4576,300,3.446
4577,270,3.287
4578,290,2.177
4579,310,2.652
4580,370,2.779
4581,280,2.818
4582,180,1.908
4583,280,2.712
4584,300,3.5
4585,280,2.987
4586,300,2.926
4587,150,2.272
4588,500,3.199
4589,140,2.276
4590,250,2.996
4591,290,2.701
4592,170,2.183
4593,150,1.929
4594,220,2.156
4595,150,2.252
4596,150,2.246
4597,300,3.5
4598,290,3.277
4599,170,2.223
4600,300,3.441
4601,260,3.059
4602,200,2.831
4603,430,3.054
4604,210,3.022
4605,310,2.82
4606,320,4.433
4607,290,3.046
4608,300,2.947
4609,310,2.718
4610,340,2.995
4611,320,2.969
4612,290,3.436
4613,290,2.665
4614,300,2.91
4615,310,3.629
4616,200,2.982
4617,150,2.259
4618,170,2.267
4619,300,3.701
4620,330,2.695
4621,300,2.73
4622,290,3.31
4623,180,2.217
4624,170,2.231
4625,390,3.318
4626,290,2.763
4627,170,2.311
4628,270,2.687
4629,290,2.702
4630,270,2.486
4631,200,2.765
4632,340,3.669
4633,180,2.965
4634,620,3.287
4635,380,3.381
4636,300,2.608
4637,140,2.267
4638,320,2.997
4639,140,2.245
4640,280,2.899
4641,150,1.983
4642,200,3.006
4643,530,3.948
4644,160,2.218
4645,300,2.716
4646,290,3.977
4647,300,3.085
4648,320,3.068
4649,160,2.243
4650,400,2.698
4651,260,2.881
4652,290,2.799
4653,290,3.0
4654,290,2.724
4655,280,2.72
4656,760,5.008
4657,190,2.281
4658,150,2.95
4659,210,2.822
4660,290,2.691
4661,200,2.257
4662,210,2.318
4663,290,3.76
4664,220,2.976
4665,290,2.65
4666,300,3.774
4667,160,2.934
4668,350,2.596
4669,180,3.026
4670,300,3.101
4671,570,3.533
4672,290,2.814
4673,320,3.715
4674,710,4.862
4675,240,2.89
4676,220,2.837
4677,280,3.212
4678,240,2.922
4679,260,2.963
4680,290,3.854
4681,300,2.662
4682,200,2.33
4683,150,2.286
4684,290,2.645
4685,280,2.623
4686,150,2.32
4687,590,3.331
4688,780,4.887
4689,310,3.873
4690,160,2.229
4691,300,3.487
4692,270,2.711
4693,600,4.675
4694,150,2.199
4695,230,2.398
4696,210,2.248
4697,360,4.115
4698,220,2.496
4699,200,2.104
4700,140,2.274
4701,190,2.281
4702,290,2.746
4703,150,2.245
4704,220,3.013
4705,290,3.203
4706,270,3.728
4707,310,4.035
4708,280,2.619
4709,610,3.34
4710,260,3.004
4711,210,2.681
4712,220,1.969
4713,210,2.396
4714,200,2.972
4715,330,3.377
4716,200,2.189
4717,160,2.238
4718,770,4.471
4719,320,2.68
4720,350,4.891
4721,330,3.429
4722,280,2.719
4723,300,2.715
4724,220,2.226
4725,350,2.934
4726,150,2.169
4727,250,3.739
4728,260,2.988
4729,400,2.621
4730,240,2.438
4731,290,3.531
4732,300,2.955
4733,300,2.701
4734,150,2.305
4735,300,3.298
4736,290,3.448
4737,300,2.981
4738,150,2.231
4739,300,3.745
4740,260,3.036
4741,760,3.692
4742,150,2.268
4743,290,2.965
4744,160,2.291
4745,310,2.808
4746,290,4.247
4747,290,2.717
4748,300,2.521
4749,290,2.722
4750,270,3.206
4751,150,3.044
4752,300,3.691
4753,350,2.839
4754,300,2.689
4755,280,2.94
4756,170,2.926
4757,320,3.414
4758,180,3.014
4759,290,3.447
4760,150,2.189
4761,150,2.033
4762,150,2.243
4763,230,2.769
4764,290,2.715
4765,160,2.305
4766,160,1.999
4767,290,2.615
